This file was created by CMPT_ME_PRIOR_RETS using the 201803 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  PRIOR_RET is from - 1 to - 1.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
200712,    380.66,    467.07,    467.64,  10115.35,  20161.32,  17376.88
200801,    353.86,    455.05,    482.93,  13198.67,  18754.37,  17930.43
200802,    391.94,    422.03,    375.97,  14093.45,  18856.24,  14222.17
200803,    372.68,    405.05,    368.19,  15610.57,  17278.52,  13570.14
200804,    286.76,    400.21,    484.53,  12752.23,  14746.86,  19879.70
200805,    296.92,    453.89,    493.01,  17025.86,  17185.31,  15046.88
200806,    311.27,    462.79,    481.31,  20159.07,  18408.76,  11462.34
200807,    328.45,    401.96,    344.45,  12220.96,  15036.15,  16766.71
200808,    279.64,    367.13,    454.45,  15114.41,  15848.68,  13211.53
200809,    268.88,    473.09,    451.13,  12053.63,  20542.16,   8543.71
200810,    266.33,    376.24,    411.94,   8361.33,  14139.94,  19248.89
200811,    215.26,    279.02,    285.92,   4975.20,  10132.51,  15150.04
200812,    160.17,    264.65,    260.89,   6436.39,  10786.01,  11360.40
200901,    150.97,    306.86,    283.55,  11732.11,  12324.52,   5733.23
200902,    224.38,    261.42,    159.10,   7118.61,  12510.19,   7596.45
200903,    146.92,    214.16,    188.54,   5770.63,   9140.32,   8919.94
200904,    159.43,    245.85,    219.84,   7994.60,  11030.66,   7107.83
200905,    215.24,    284.89,    262.30,  13374.72,   9940.67,   4885.02
200906,    279.38,    306.57,    220.08,   8257.64,  12572.67,  10434.41
200907,    230.21,    299.99,    276.11,   8348.37,  12959.81,   9077.80
200908,    230.69,    366.71,    341.11,  12547.84,  13169.25,   7653.65
200909,    300.42,    379.28,    283.27,  12364.72,  13491.55,   9427.88
200910,    270.79,    420.43,    344.12,  18186.98,  11920.12,   8923.40
200911,    277.44,    383.96,    299.40,   8137.33,  11450.94,  16395.79
200912,    253.47,    406.98,    372.80,   5826.29,  15545.58,  13727.15
201001,    237.41,    427.79,    412.45,  19846.26,  12245.70,   5920.24
201002,    363.86,    393.91,    282.89,  11174.36,  13947.45,  12496.45
201003,    284.97,    401.76,    411.36,  13795.20,  15364.43,   9431.81
201004,    293.25,    494.52,    402.67,  16611.63,  13955.37,  10975.99
201005,    355.23,    483.65,    384.57,  17129.23,  14588.74,   8112.04
201006,    302.43,    459.64,    380.38,  12518.47,  13949.76,  11783.42
201007,    310.12,    371.04,    332.27,   6529.21,  13559.02,  12903.24
201008,    277.02,    458.97,    430.59,  11552.15,  14644.72,  11910.14
201009,    317.33,    399.58,    307.42,  10344.93,  11784.42,  14132.42
201010,    251.72,    488.36,    458.13,  18314.63,  12843.75,   9490.14
201011,    348.90,    465.72,    391.14,  12678.64,  15507.49,  13562.79
201012,    326.27,    467.70,    468.13,  17561.54,  14596.15,   9478.28
201101,    384.94,    523.13,    474.86,  15764.35,  14791.07,  15514.81
201102,    432.03,    540.31,    400.72,  14102.67,  17013.11,  14567.65
201103,    391.12,    531.36,    538.77,  16714.67,  19487.66,  10704.57
201104,    372.52,    566.57,    576.11,  24159.87,  15052.59,   9769.58
201105,    388.76,    541.74,    608.59,  12725.47,  19267.57,  15604.08
201106,    413.76,    561.50,    511.97,  11991.25,  19024.60,  15258.38
201107,    391.26,    571.06,    493.48,  12219.38,  18411.38,  15443.28
201108,    497.05,    516.13,    373.84,   9449.47,  18495.63,  17403.19
201109,    357.38,    436.52,    437.56,   8222.72,  14910.58,  17216.99
201110,    323.30,    418.57,    312.28,   8914.31,   8918.00,  19623.75
201111,    250.04,    538.31,    587.19,  20898.76,  13811.18,   9196.94
201112,    324.74,    462.13,    468.37,  12969.72,  16378.96,  13704.45
201201,    348.76,    495.21,    405.25,  11579.07,  13739.91,  20533.36
201202,    438.52,    490.78,    408.32,  17639.44,  15399.84,  13820.96
201203,    403.24,    553.98,    429.50,  14871.14,  17179.70,  15475.41
201204,    399.62,    552.20,    451.10,   9881.33,  17491.20,  20534.19
201205,    415.64,    515.52,    435.22,  13002.11,  21193.08,  12853.72
201206,    368.18,    482.26,    391.15,   9313.58,  17095.53,  16018.64
201207,    345.81,    494.74,    464.82,   9488.26,  18642.70,  17628.32
201208,    402.05,    433.93,    447.42,   8619.32,  18433.98,  17326.85
201209,    351.96,    501.15,    488.31,  16776.32,  17716.06,  13173.46
201210,    397.90,    523.02,    458.07,  14524.66,  19493.74,  14281.02
201211,    411.41,    512.29,    424.47,  17730.43,  18458.03,  12190.21
201212,    344.69,    544.75,    512.13,  17304.42,  19014.36,  11338.86
201301,    345.12,    573.34,    487.31,  18500.81,  17884.05,  10731.25
201302,    418.57,    657.21,    449.55,  18490.14,  20621.47,  11562.77
201303,    423.41,    560.05,    525.68,  12981.38,  22325.92,  14409.15
201304,    399.79,    637.27,    589.96,  20672.78,  20040.88,  12946.16
201305,    473.28,    560.86,    541.97,  11209.83,  20354.97,  21005.62
201306,    419.97,    628.57,    597.92,  20249.71,  20561.72,  14096.38
201307,    497.48,    576.23,    554.78,  16210.91,  20933.43,  16206.88
201308,    481.04,    677.47,    605.85,  20967.67,  21623.14,  13731.73
201309,    547.27,    650.50,    500.60,  18196.02,  21826.09,  13878.69
201310,    458.19,    688.05,    654.94,  27645.49,  18278.22,  11790.95
201311,    503.06,    714.77,    684.22,  14852.73,  23232.76,  19959.47
201312,    523.86,    687.49,    686.34,  16364.12,  22640.83,  20945.55
201401,    547.33,    776.27,    669.53,  22034.77,  21778.76,  19402.92
201402,    739.73,    702.42,    507.42,  23466.27,  21016.65,  17382.55
201403,    547.59,    751.24,    729.26,  19824.80,  26750.70,  14029.09
201404,    570.08,    702.46,    701.59,  16218.30,  22537.03,  23930.09
201405,    578.24,    634.96,    702.40,  13296.21,  19958.34,  27793.45
201406,    513.44,    711.62,    687.59,  13708.14,  24941.37,  21471.35
201407,    465.17,    758.48,    747.32,  28451.81,  23343.05,  11427.55
201408,    600.51,    726.25,    489.59,   9131.55,  18838.47,  29572.30
201409,    464.11,    789.57,    758.30,  25155.75,  23045.95,  17763.32
201410,    544.78,    743.08,    509.32,   9526.96,  14861.42,  33687.21
201411,    381.26,    706.78,    825.50,  20032.05,  26433.43,  14398.36
201412,    509.45,    680.92,    654.05,  19297.40,  22482.68,  22910.11
201501,    487.27,    739.58,    638.27,  24210.89,  23844.69,  15517.82
201502,    585.30,    608.60,    559.93,  19819.92,  24445.41,  18536.88
201503,    454.22,    761.55,    746.45,  22698.63,  26288.06,  15732.18
201504,    504.26,    711.25,    701.85,  27413.02,  24483.73,  11746.29
201505,    653.03,    654.49,    555.99,  15418.35,  23747.76,  26325.99
201506,    467.51,    715.28,    716.79,  16197.26,  27269.32,  20207.09
201507,    537.20,    611.09,    695.68,  19769.11,  25901.29,  17129.40
201508,    488.06,    605.97,    722.94,  12115.88,  22342.70,  25158.82
201509,    541.78,    710.40,    471.20,  19273.02,  24149.92,  15234.68
201510,    476.34,    549.34,    510.36,  10128.66,  22211.32,  21571.18
201511,    430.66,    630.41,    649.09,  13232.50,  23847.88,  24898.55
201512,    420.35,    608.97,    656.76,  20078.99,  28464.03,  11421.40
201601,    489.08,    636.99,    474.16,  11097.47,  18855.34,  28116.21
201602,    429.79,    532.36,    458.98,  12539.99,  19792.68,  24458.30
201603,    411.11,    514.16,    535.12,  20968.24,  24532.06,  10569.59
201604,    386.90,    727.95,    569.10,  22646.80,  23488.17,  13902.60
201605,    555.19,    558.76,    519.73,  22483.87,  22659.91,  17643.07
201606,    415.88,    634.75,    634.66,  16428.11,  25476.50,  19699.28
201607,    512.87,    584.30,    534.64,  18404.12,  21889.30,  25150.87
201608,    440.82,    629.77,    637.88,  23109.88,  23743.98,  20478.84
201609,    491.25,    630.95,    647.23,  20567.05,  28340.03,  14792.10
201610,    545.53,    691.92,    572.91,  20691.82,  26980.36,  18029.10
201611,    485.97,    654.61,    564.04,  13302.60,  23889.81,  25260.30
201612,    431.70,    699.16,    733.72,  28179.82,  23109.51,  14527.90
201701,    534.96,    761.83,    637.31,  16753.08,  29714.60,  19612.67
201702,    567.51,    820.91,    567.98,  20938.31,  26183.48,  22909.40
201703,    525.81,    769.28,    655.67,  14491.09,  26966.66,  26729.05
201704,    569.90,    726.51,    639.40,  18007.10,  28675.28,  22425.11
201705,    492.18,    766.85,    726.02,  18996.99,  26964.93,  26609.51
201706,    548.73,    711.08,    677.35,  16449.16,  24324.70,  30159.18
201707,    540.75,    715.90,    684.48,  30014.54,  24452.10,  19418.05
201708,    534.42,    724.62,    756.98,  18443.85,  29582.17,  24176.56
201709,    540.85,    725.60,    686.03,  13798.78,  29107.03,  26633.39
201710,    553.67,    769.05,    739.06,  32599.88,  25839.86,  11991.26
201711,    579.12,    816.05,    755.50,  22147.57,  24130.52,  33228.96
201712,    600.21,    871.32,    769.63,  20652.70,  35140.47,  20871.73
201801,    672.40,    827.86,    696.03,  17906.91,  35237.28,  24924.64
201802,    631.86,    892.64,    719.32,  24230.17,  25917.23,  36624.37
201803,    643.25,    788.43,    719.84,  27208.60,  27395.82,  31177.67


  Equally-Weighted Average of Prior Returns
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
192602,     -7.16,      0.44,     15.76,     -5.46,      0.03,      9.90
192603,    -16.59,     -5.01,      5.78,    -13.17,     -4.80,      2.35
192604,    -21.56,     -8.98,      1.85,    -20.97,     -8.17,     -1.01
192605,     -7.41,      3.43,     14.42,     -3.43,      2.89,     10.56
192606,     -9.86,     -0.19,     11.37,     -5.12,      0.30,      6.02
192607,     -6.70,      4.49,     18.47,     -1.42,      3.98,     13.23
192608,     -8.47,      0.49,     12.80,     -5.69,      0.78,      9.73
192609,     -6.15,      1.94,     17.53,     -5.56,      1.59,     10.35
192610,    -10.48,     -1.09,     11.52,     -8.11,     -0.88,      6.66
192611,    -14.13,     -3.46,      8.41,    -10.94,     -3.32,      3.46
192612,     -9.17,      1.99,     15.77,     -4.17,      2.29,     11.03
192701,     -7.56,      1.52,     14.17,     -3.59,      1.74,      9.45
192702,     -9.31,     -0.08,     13.41,     -5.39,     -0.16,     10.51
192703,     -4.36,      4.23,     18.53,     -1.47,      3.97,     15.59
192704,    -15.53,     -1.52,     13.71,    -11.40,     -1.46,      7.17
192705,    -10.40,     -0.08,     14.18,     -7.44,      0.08,      8.81
192706,     -5.53,      4.88,     20.68,     -2.73,      4.75,     16.62
192707,    -15.45,     -2.62,     15.16,    -10.17,     -2.55,      6.07
192708,     -4.96,      4.74,     19.47,     -1.74,      4.74,     15.17
192709,     -9.89,      0.13,     13.69,     -7.26,      0.04,      8.85
192710,     -7.83,      2.41,     15.12,     -4.33,      2.72,     13.07
192711,    -15.19,     -3.32,      7.45,    -12.36,     -3.66,      7.05
192712,     -3.27,      6.43,     32.23,      0.26,      6.24,     17.89
192801,     -8.09,      1.16,     17.31,     -4.60,      1.62,     13.73
192802,     -8.52,      0.74,     21.06,     -5.66,      0.17,     11.57
192803,    -11.00,     -2.73,      9.82,     -9.66,     -2.51,      3.47
192804,     -4.27,      5.38,     20.68,     -1.01,      5.26,     20.21
192805,     -4.94,      4.44,     31.87,     -2.99,      4.16,     21.96
192806,     -8.59,      1.15,     27.25,     -6.38,      0.99,     14.29
192807,    -17.83,     -7.01,      5.26,    -14.73,     -6.12,      0.00
192808,     -9.24,     -0.21,      9.80,     -4.86,      0.04,      7.56
192809,     -6.55,      4.70,     20.39,     -1.50,      4.96,     16.57
192810,     -6.09,      2.92,     19.46,     -3.52,      2.78,     16.49
192811,     -8.96,      0.21,     14.94,     -6.96,     -0.13,     12.53
192812,     -2.28,      9.14,     29.94,      0.58,      8.76,     26.30
192901,    -10.81,     -1.05,     12.25,     -9.01,     -1.00,      9.65
192902,     -8.01,      1.72,     18.49,     -7.40,      2.01,     14.90
192903,     -9.80,     -1.07,     14.65,     -6.54,     -1.09,      9.22
192904,    -14.22,     -4.52,      9.70,    -11.68,     -3.98,      6.34
192905,     -9.65,      0.39,     15.85,     -7.75,      0.58,     10.95
192906,    -22.77,     -8.82,      4.15,    -19.29,     -8.56,      2.49
192907,     -5.38,      5.93,     22.38,     -1.75,      6.42,     20.12
192908,    -10.76,      1.33,     15.32,     -7.20,      1.24,     13.38
192909,    -10.25,      1.26,     20.06,     -6.72,      1.91,     14.53
192910,    -17.92,     -5.07,     10.13,    -13.60,     -5.48,      7.24
192911,    -38.91,    -20.36,     -4.33,    -37.39,    -20.21,     -6.64
192912,    -29.26,    -13.05,      4.20,    -25.10,    -12.89,     -0.22
193001,    -19.67,     -2.28,     14.48,    -13.43,     -1.69,     10.90
193002,     -5.94,      7.54,     32.99,     -2.83,      7.02,     23.06
193003,     -9.42,      1.22,     21.36,     -6.73,      1.45,     14.59
193004,     -6.88,      6.72,     35.69,     -3.71,      6.53,     26.14
193005,    -19.71,     -4.87,     13.64,    -17.10,     -4.83,      9.09
193006,    -15.31,     -3.44,      7.43,    -12.13,     -2.89,      4.46
193007,    -34.01,    -19.17,     -4.07,    -29.71,    -18.33,     -7.17
193008,     -8.84,      3.60,     17.22,     -4.15,      3.31,     12.80
193009,    -14.59,     -0.95,     10.99,    -11.58,     -0.51,      6.36
193010,    -30.52,    -14.58,      0.13,    -27.66,    -13.83,     -4.44
193011,    -26.09,     -9.88,      7.71,    -21.67,     -9.00,      1.29
193012,    -17.31,     -2.92,     14.05,    -13.48,     -2.79,      8.64
193101,    -32.29,    -13.05,      3.00,    -25.37,    -12.44,      0.13
193102,     -6.64,     10.48,     41.26,     -1.56,      9.79,     29.69
193103,     -2.91,     12.30,     40.94,      0.20,     12.36,     31.47
193104,    -21.45,     -7.11,     13.34,    -18.60,     -7.00,      5.46
193105,    -29.37,    -15.85,     -0.61,    -27.82,    -13.99,     -3.13
193106,    -30.04,    -13.23,      2.17,    -27.96,    -13.17,     -1.96
193107,     -4.62,     15.80,     43.98,      1.72,     15.75,     37.43
193108,    -19.68,     -7.26,      8.58,    -18.31,     -7.28,      4.45
193109,    -16.35,     -1.72,     14.49,    -11.95,     -1.11,      8.09
193110,    -48.33,    -33.06,    -11.39,    -44.66,    -31.44,    -16.17
193111,    -11.68,     10.14,     36.77,     -8.56,      9.23,     28.71
193112,    -26.82,     -9.51,      7.67,    -24.82,     -8.35,      5.37
193201,    -39.72,    -19.18,      6.07,    -32.71,    -17.95,     -1.96
193202,    -15.76,      2.38,     40.59,     -9.47,      2.38,     29.09
193203,    -16.40,      1.62,     22.79,    -12.14,      2.49,     16.42
193204,    -31.34,    -12.33,      8.00,    -27.60,    -11.77,      4.09
193205,    -37.65,    -19.33,      3.02,    -33.70,    -17.90,     -1.54
193206,    -44.25,    -21.93,      6.02,    -41.40,    -21.33,     -1.98
193207,    -23.86,      2.61,     36.62,    -17.30,      1.51,     25.85
193208,      2.42,     38.05,     94.33,      6.01,     37.00,     88.17
193209,     11.50,     55.06,    146.61,     16.91,     52.86,    120.61
193210,    -27.58,     -7.18,     25.32,    -20.58,     -5.94,     10.14
193211,    -32.93,    -17.58,      1.55,    -29.42,    -17.59,     -1.54
193212,    -24.39,     -7.58,      8.60,    -20.77,     -5.89,      5.05
193301,    -24.40,     -3.53,     18.72,    -17.29,     -2.76,     12.66
193302,    -17.87,      2.23,     26.60,    -11.59,      2.80,     20.85
193303,    -35.84,    -16.39,      7.11,    -28.74,    -16.05,     -1.66
193304,    -12.62,      9.00,     46.92,     -9.24,      8.25,     28.08
193305,      5.32,     44.82,    111.33,     12.96,     45.03,     95.09
193306,     11.65,     48.75,    134.44,     12.53,     44.24,    112.30
193307,     -5.72,     16.30,     68.48,     -0.07,     14.29,     43.52
193308,    -27.46,    -12.83,     18.32,    -24.76,    -11.79,      4.22
193309,     -6.18,     10.43,     29.19,     -2.71,     11.12,     28.08
193310,    -31.07,    -16.32,      3.47,    -29.38,    -15.69,      0.39
193311,    -24.36,    -11.24,      4.52,    -20.87,    -10.85,      0.49
193312,    -10.16,      5.96,     26.34,     -5.74,      6.32,     20.84
193401,    -15.22,      1.09,     19.89,     -9.62,      0.98,     16.43
193402,      2.74,     26.80,     68.13,      6.37,     24.89,     61.62
193403,    -13.00,     -0.74,     19.50,    -10.41,     -1.30,     13.05
193404,    -10.85,     -0.53,     16.23,     -6.77,     -0.51,      8.86
193405,    -12.37,     -1.25,     18.09,    -11.80,     -1.66,     10.50
193406,    -22.24,    -10.97,      1.28,    -19.38,    -10.55,     -1.30
193407,    -11.35,      0.41,     11.52,     -8.10,      1.10,      9.34
193408,    -33.62,    -19.19,     -3.18,    -32.22,    -18.14,     -4.49
193409,     -6.14,      8.31,     28.37,     -2.15,      7.43,     21.72
193410,    -11.27,     -1.49,     11.65,     -9.14,     -1.31,      6.73
